id,"frame","x [nm]","y [nm]","z [nm]"
701,37,1159.030069,8306.055913,0
702,37,1479.208445,9354.096865,0
703,37,1813.351599,7019.142394,0
704,37,1831.431094,6280.988519,0
705,37,2505.621173,9631.846613,0
706,37,3129.233790,8829.011488,0
707,37,3350.933254,6745.940376,0
708,37,3488.683983,1962.684450,0
709,37,3811.450706,-323.606559,0
710,37,4776.148021,2944.298113,0
711,37,5418.506582,1048.165537,0
712,37,5439.529893,4092.910351,0
713,37,6255.474870,9833.774504,0
714,37,6301.867128,9601.899925,0
715,37,7929.502476,9848.797399,0
716,37,8079.378214,9511.226308,0
717,37,8982.004637,9280.794248,0
718,38,69.830905,9822.227572,0
719,38,820.238737,5642.426132,0
720,38,973.592737,9042.391097,0
721,38,1104.069822,9587.531018,0
722,38,2898.212316,5519.474228,0
723,38,2965.382445,6042.576036,0
724,38,3106.701152,8848.531528,0
725,38,3259.171491,8370.387933,0
726,38,3728.995910,9100.697392,0
727,38,3796.498667,1834.886565,0
728,38,4005.948389,-280.670836,0
729,38,4288.586869,8505.181923,0
730,38,5108.470758,11242.650599,0
731,38,5425.208219,902.517839,0
732,38,6642.363671,1646.972296,0
733,38,7945.806332,9564.732159,0
734,38,8155.681987,10753.117227,0
735,38,8538.636938,2584.507147,0
736,38,9471.263193,1833.662419,0
737,38,9556.031882,234.877963,0
738,39,81.907727,6746.734243,0
739,39,821.993162,8157.523295,0
740,39,914.287725,9106.312087,0
741,39,1826.589282,6209.047851,0
742,39,2426.508881,10317.599096,0
743,39,3074.719428,6141.746469,0
744,39,4130.645937,-57.520796,0
745,39,7903.144239,9354.500180,0
746,39,8662.163817,1653.529150,0
747,39,9347.878004,1288.781997,0
748,39,9530.792601,3727.255275,0
749,39,9890.912604,1587.215812,0
750,39,10182.389409,8605.995326,0
751,39,11271.574802,-637.229816,0
752,40,-289.750708,10229.963766,0
753,40,1053.014502,6894.124005,0
754,40,1438.981630,6113.032243,0
755,40,1705.966572,6194.616337,0
756,40,2903.116726,-985.107556,0
757,40,3039.416668,3361.276208,0
758,40,3060.392720,5662.342299,0
759,40,3060.517423,8873.992039,0
760,40,3225.137231,6013.044822,0
761,40,4854.884590,6048.336288,0
762,40,5161.419896,1153.048898,0
763,40,5578.478033,5908.244550,0
764,40,5968.878499,2408.474837,0
765,40,7068.118477,11381.930663,0
766,40,7793.130043,9238.347451,0
767,40,8226.421005,-9.130065,0
768,40,8462.855335,8379.348839,0
769,40,8897.994105,8898.923161,0
770,40,9147.385120,9366.220548,0
771,40,9395.444301,1901.244784,0
772,40,9693.210503,3736.830142,0
773,40,10172.809262,9330.976789,0
774,40,10996.478144,9674.145215,0
775,41,569.727827,3032.363308,0
776,41,613.442083,8039.150437,0
777,41,1370.458939,6630.248284,0
